run_id,strategy,seed,stall_width_m,aisle_width_m,ped_density_per_m,suv_probability,suv_present,pedestrian_count,pedestrian_speed_mps,total_cycle_time_s,reaction_time_s,gear_shifts,los_blocked,creep_activated,max_blind_exit_speed_mps,min_pedestrian_distance_m,proximity_warning,required_braking_mps2,critical_conflict,collision
6341,reverse,42,2.7,6.4994,0.05663,0.44661,True,0,,18.8622,1.0644,2,False,False,1.2,,False,0.6891,False,False
6342,forward,42,2.7,5.6733,0.22976,0.61615,False,1,1.6004,15.0166,0.7266,1,False,False,1.2,1.6904,True,0.5704,False,False
6343,reverse,42,2.7,6.9655,0.10969,0.26778,False,1,1.7239,18.9727,0.8308,2,False,False,1.2,3.2163,False,0.5629,False,False
6344,forward,42,2.7,5.8855,0.07222,0.46516,False,0,,15.1423,0.7205,1,False,False,1.2,,False,2.0097,False,False
6345,reverse,42,2.7,6.4825,0.09115,0.64093,False,0,,18.665,0.8796,2,False,False,1.2,,True,0.9705,False,False
6346,forward,42,2.7,5.5136,0.2843,0.31505,False,0,,14.777,0.5864,1,False,False,1.2,,False,2.5514,False,False
6347,reverse,42,2.7,6.6864,0.07192,0.45392,True,2,1.4,19.0025,1.0666,2,False,False,1.2,2.2697,False,0.328,False,False
6348,forward,42,2.7,6.7708,0.1498,0.67926,True,0,,17.6654,0.6933,1,True,True,0.5,,False,2.0753,False,False
6349,reverse,42,2.7,6.8535,0.12711,0.49996,False,1,1.0343,19.1757,1.1165,2,False,False,1.2,1.8371,False,2.0216,False,False
6350,forward,42,2.7,6.6811,0.24454,0.27655,True,3,1.4779,17.6906,0.7742,1,True,True,0.5,2.0912,True,0.5148,False,False
6351,reverse,42,2.7,5.6979,0.28916,0.29474,False,2,1.7037,17.5798,0.3736,2,False,False,1.2,2.2941,True,4.6054,True,False
6352,forward,42,2.7,6.2888,0.14878,0.3155,True,0,,17.5867,0.9142,1,True,True,0.5,,False,2.508,False,False
6353,reverse,42,2.7,5.8229,0.18263,0.08752,False,2,1.6524,18.1731,0.8747,2,False,False,1.2,2.5798,True,0.4606,False,False
6354,forward,42,2.7,7.0604,0.12342,0.31699,False,0,,15.7666,0.6144,1,False,False,1.2,,True,1.0837,False,False
6355,reverse,42,2.7,6.4767,0.17184,0.25875,False,2,1.3296,18.5997,0.8186,2,False,False,1.2,2.4247,False,1.6305,False,False
6356,forward,42,2.7,5.696,0.12971,0.54607,True,1,1.4855,16.9487,0.6447,1,True,True,0.5,0.3977,True,1.6872,False,False
6357,reverse,42,2.7,7.1434,0.10532,0.27875,False,0,,18.8039,0.5307,2,False,False,1.2,,False,0.8633,False,False
6358,forward,42,2.7,6.4539,0.23418,0.55578,True,1,1.6616,17.4634,0.6882,1,True,True,0.5,0.0,True,0.1717,False,False
6359,reverse,42,2.7,5.8275,0.21194,0.3562,False,0,,18.1389,0.837,2,False,False,1.2,,False,0.9999,False,False
6360,forward,42,2.7,6.3938,0.22395,0.75109,False,2,1.2172,15.6627,0.9249,1,False,False,1.2,2.4566,False,1.3789,False,False
6361,reverse,42,2.7,6.6181,0.2177,0.45338,True,3,1.4116,18.7517,0.8662,2,False,False,1.2,3.4036,True,1.7594,False,False
6362,forward,42,2.7,6.4804,0.10916,0.00604,False,0,,15.5088,0.7172,1,False,False,1.2,,True,0.1284,False,False
6363,reverse,42,2.7,5.5987,0.2479,0.49884,True,1,1.7209,17.8242,0.6912,2,False,False,1.2,1.9441,True,1.7955,False,False
6364,forward,42,2.7,6.0322,0.24265,0.05625,False,1,1.1817,15.2151,0.7021,1,False,False,1.2,1.9288,False,1.0958,False,False
6365,reverse,42,2.7,6.9235,0.20879,0.01774,False,0,,18.818,0.7071,2,False,False,1.2,,True,0.2248,False,False
6366,forward,42,2.7,5.74,0.27944,0.64359,True,1,1.2551,16.9929,0.6615,1,True,True,0.5,2.4132,False,1.3466,False,False
6367,reverse,42,2.7,6.3946,0.18781,0.25097,True,1,1.6078,18.2565,0.5359,2,False,False,1.2,2.5121,False,1.8085,False,False
6368,forward,42,2.7,6.1524,0.08555,0.13232,True,1,1.363,17.6082,1.0204,1,True,True,0.5,1.0811,True,0.7418,False,False
6369,reverse,42,2.7,7.1378,0.14569,0.17185,False,2,1.4094,18.8528,0.5837,2,False,False,1.2,2.5479,True,2.1619,False,False
6370,forward,42,2.7,5.556,0.29734,0.66657,True,2,1.2766,17.1248,0.9078,1,True,True,0.5,1.394,True,2.9523,False,False
6371,reverse,42,2.7,6.7389,0.28675,0.50617,False,2,1.0581,18.8768,0.9022,2,False,False,1.2,1.4531,True,0.2604,False,False
6372,forward,42,2.7,5.5925,0.16616,0.01856,False,0,,15.3554,1.1158,1,False,False,1.2,,False,5.1281,True,False
6373,reverse,42,2.7,6.1643,0.16554,0.19893,True,0,,18.3172,0.7668,2,False,False,1.2,,False,0.1709,False,False
6374,forward,42,2.7,6.4285,0.16501,0.58383,True,0,,17.46,0.7007,1,True,True,0.5,,True,2.3925,False,False
6375,reverse,42,2.7,6.8552,0.26653,0.26984,False,2,1.2107,18.8329,0.7724,2,False,False,1.2,3.1726,True,1.3344,False,False
6376,forward,42,2.7,6.7582,0.27385,0.18551,True,2,0.9446,17.7515,0.7872,1,True,True,0.5,1.6669,True,0.1801,False,False
6377,reverse,42,2.7,5.5955,0.20056,0.26138,False,3,1.3524,17.8197,0.6891,2,False,False,1.2,1.9443,False,0.4921,False,False
6378,forward,42,2.7,5.5741,0.27545,0.55371,True,1,1.731,17.0352,0.8069,1,True,True,0.5,1.0139,False,2.3222,False,False
6379,reverse,42,2.7,6.4876,0.27375,0.19313,False,3,1.3667,18.3702,0.5811,2,False,False,1.2,1.9651,False,0.5931,False,False
6380,forward,42,2.7,7.1266,0.17596,0.53356,True,1,1.5042,18.0591,0.8657,1,True,True,0.5,1.6096,False,0.958,False,False
6381,reverse,42,2.7,6.3884,0.16689,0.29297,False,1,1.2254,18.6601,0.9442,2,False,False,1.2,1.9335,True,2.0091,False,False
6382,forward,42,2.7,6.3402,0.13532,0.06914,False,1,1.2194,15.5431,0.8386,1,False,False,1.2,1.8272,False,2.3536,False,False
6383,reverse,42,2.7,5.8179,0.2619,0.07214,False,2,1.3307,17.9752,0.6804,2,False,False,1.2,2.0826,True,1.3801,False,False
6384,forward,42,2.7,5.9668,0.18688,0.06057,False,3,1.1737,15.2699,0.7975,1,False,False,1.2,1.8642,False,2.0543,False,False
6385,reverse,42,2.7,5.9309,0.12247,0.19631,False,1,1.3294,18.1416,0.7634,2,False,False,1.2,0.0,True,0.0424,False,False
6386,forward,42,2.7,7.0638,0.13448,0.28097,True,1,1.8867,17.6818,0.5275,1,True,True,0.5,0.9327,False,2.6755,False,False
6387,reverse,42,2.7,6.9846,0.22927,0.34754,False,1,1.2865,19.0238,0.8678,2,False,False,1.2,1.6353,True,0.0844,False,False
6388,forward,42,2.7,6.1055,0.28095,0.50355,True,4,1.1815,17.2505,0.6919,1,True,True,0.5,0.5869,False,0.2112,False,False
6389,reverse,42,2.7,6.7112,0.2383,0.74146,False,5,1.185,18.9412,0.987,2,False,False,1.2,0.9223,True,2.1841,False,False
6390,forward,42,2.7,6.3908,0.22769,0.32659,False,0,,15.6149,0.8789,1,False,False,1.2,,False,2.8504,False,False
6391,reverse,42,2.7,6.0386,0.06964,0.74376,True,1,1.4229,18.3513,0.8936,2,False,False,1.2,2.5337,True,1.6668,False,False
6392,forward,42,2.7,6.0083,0.19879,0.43601,False,2,1.464,15.2062,0.708,1,False,False,1.2,1.2625,True,2.673,False,False
6393,reverse,42,2.7,5.609,0.06798,0.40224,False,0,,17.8213,0.6807,2,False,False,1.2,,False,2.613,False,False
